id;log_price;property_type;room_type;amenities;accommodates;bathrooms;bed_type;cancellation_policy;cleaning_fee;city;description;first_review;host_has_profile_pic;host_identity_verified;host_response_rate;host_since;instant_bookable;last_review;latitude;longitude;name;neighbourhood;number_of_reviews;review_scores_rating;thumbnail_url;zipcode;bedrooms;beds
1785237;4.219507705176107;Apartment;Private room;"{""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",Bathtub,""Window guards"",""Hot water"",""Private bathroom"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}";2;1.0;Real Bed;strict;True;NYC;My place located behind the lovely Marcus Garvey Park is close to EVERYTHING you need, the neighborhood is magnetic! You will be super close to every major subway and bus. NO TAXI EVER NEEDED! The #2/3 train to Times Square is just 1 block. World Famous Sylvia's, Red Rooster Harlem, Apollo Theater, Central Park, all a few blocks away. The apartment is also a 10 min walk to 4/5/6/-Grand Central Station, A train-JFK Airport and mid-town, 2 min. walk to M60 to LAG Airport. Metro North @125th St. Bright, spacious, comfortable and cozy private bedroom in owner occupied stylish two bedroom apartment with full size bed, desk, chair, bookshelf, cable TV, WiFi, mirror and spacious double door closet with shelves. The kitchen is fully equipped and the bathroom is shared. SPECIAL OFFER for 2 FEMALE GUEST ONLY @ $105 a night! You have access to the kitchen, kitchen bar, and bathroom. I have lived in Harlem over 10 years and know the community very well. I am also a lover of the arts and will gladl;2016-10-15;t;f;100%;2016-08-21;f;2017-09-28;40.80048159831309;-73.94864354268293;Awesome Private Room in Historic Village of Harlem;Harlem;21;99.0;https://a0.muscache.com/im/pictures/66a7d0f8-f5f7-45d2-917a-2504e6197509.jpg?aki_policy=small;10027;1.0;1.0
18596546;3.8501476017100575;Loft;Private room;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Laptop friendly workspace""}";2;1.0;Real Bed;strict;True;NYC;Welcome to your sunny artist loft right in the most vibrant community of New York. Great space, great light, great neighborhood. Lots of culture and energy and very close to downtown. You can make it downtown to see the sights in less than 25 mins. This room is a part of an artist loft space so it is non traditional but very common in Brooklyn and has an open and free feel to it;;t;f;89%;2013-12-02;t;;40.6917098161126;-73.90788016105823;Cozy Sunny Artist Loft close to downtown;Bushwick;0;;https://a0.muscache.com/im/pictures/b0b66b6c-48a9-4b4e-9055-5dd5a215296d.jpg?aki_policy=small;11237;1.0;1.0
2586472;5.010635294096256;Apartment;Entire home/apt;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Hair dryer""}";2;1.0;Real Bed;flexible;False;NYC;I am an entrepreneur in the health and wellness space looking to rent out my apartment of couch (really a woven cot). Happy to make you a power smoothie in the morning. The apt is a few blocks from the park, the subway and all the shopping and food establishments that populate the upper east side. Modern, new boutique building with elevator. Spacious one bedroom with floor to ceiling windows. Large, mostly quiet.;;t;t;;2012-05-18;f;;40.78789197912051;-73.95056973795245;UES Modern boutique building;East Harlem;0;;https://a0.muscache.com/im/pictures/a7b123b1-ff81-4818-b5b5-1b7ff2b6f52d.jpg?aki_policy=small;10029.0;1.0;1.0
7274483;4.248495242049359;Apartment;Private room;"{""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}";2;1.0;Real Bed;flexible;False;NYC;Room available for few days in 3 bedroom apartment;;t;t;;2016-09-06;t;;40.69803665251023;-73.93364538197123;Cozy Room Brooklyn10min Manhattan Private Bathroom;Bushwick;0;;https://a0.muscache.com/im/pictures/d25a1124-30d7-4689-8e03-9226751e6b87.jpg?aki_policy=small;11206.0;1.0;1.0
18614596;4.605170185988092;Apartment;Private room;"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials}";2;1.0;Real Bed;flexible;False;NYC;"An entire floor with windows on either side making this an unusually light filled apartment in NY! Charmingly decorated w/ full kitchen, separate living room, bathroom & two nicely sized bedrooms (one bedroom is available). An entire floor apartment with windows on either side, this is an unusually well lit NYC apartment! you have full access to the apartment, except for my roommates room obviously. I will be in France processing my visa for America, therefore I will be contactable via email, (SENSITIVE CONTENTS HIDDEN), viber etc. ""Williamsburg is the epicenter of Brooklyn as a fashionable worldwide brand. The neighborhood may have rents higher than Gramercy and more crowds than Soho, but it’s popular for a reason: The quaint streets are lined with inventive New York restaurants, rooftop bars and eclectic shops, and throngs of people flock to the waterfront for flea markets and giant food bazaars during the summer."" - Time Out NY My apartment is in THE best location for getting around";;t;f;;2015-09-18;f;;40.7099170542003;-73.96059630677651;light filled room in trendy w'burg!;Williamsburg;0;;https://a0.muscache.com/im/pictures/107837190/6356cec4_original.jpg?aki_policy=small;11211.0;1.0;1.0
17075284;4.8283137373023015;Condominium;Private room;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";1;1.0;Real Bed;strict;True;Boston;1 block to red line & 4 blocks to beach. Easy access to all. This is an adorable home & so convenient. W/D in unit. Super cute bedroom. Shared backyard, too. So convenient! And super cute. Stainless granite kitchen with laundry! Walk to beaches and huge shopping center. Also one block to red line for easy access to Downtown, Beacon Hill, Harvard Square, Davis Square. Upper first floor, no big climbing treks to get home. Bedroom has Laura Ashley Ainsley Firm mattress and box spring on a frame. Less than one year old. Nice double door closet and dresser. Lots of shelf space in bathroom exclusively for you with fresh clean towels and soap plus extra space for your things. Well stocked kitchen with lots of cabinets and fridge space for you. Cozy, clean, charming. Bedroom, bathroom, kitchen, laundry, backyard. As much as you want, I'm always ready to help. Easy walk to beach and to red line T. Five minutes to downtown. Super location. Andrew Station red line is one block down the street. Hu;2014-09-28;t;t;100%;2013-07-03;f;2017-09-29;42.328253796464246;-71.05703601187467;Charming South Boston Condo;South Boston;14;93.0;https://a0.muscache.com/im/pictures/51786201/73078927_original.jpg?aki_policy=small;02127;1.0;1.0
19135811;5.010635294096256;House;Private room;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;flexible;False;LA;One bed room for rent in a 2 bed 2 bath house.  Perfect place for someone who needs a relaxing place to rest.  Private Pool/hottub out the back door.  Free parking, close to all the Melrose shops;;t;f;;2016-05-02;f;;34.07979251580814;-118.34595060013731;Sunny One bed with Private POOL;Mid-Wilshire;0;;https://a0.muscache.com/im/pictures/07602ac1-e9bc-4880-866c-75d6305f5dfb.jpg?aki_policy=small;90036;1.0;1.0
17734426;5.521460917862246;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",Kitchen,Elevator,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";3;1.0;Real Bed;strict;True;SF;Bright, spacious, modern flat in Inner Sunset offers fantastic views of the ocean & San Francisco and is the perfect base from which to explore it! UCSF, great restaurants,  Golden Gate Park are within short walking distance. Plenty of street parking. Light filled modern apartment in Inner Sunset neighborhood. The living/ dining areas have open floor plan, projector and internet.  The kitchen features full refrigerator, electric stove with four burners. There is also an electric oven, microwave and all other essential kitchen items. The master bedroom has a very comfortable queen bed and large closet. You will have access to our entire apartment. It's your home while you are staying here. We interact with our guests as much as they wish, completely respecting their privacy. We usually find that we have lots to share and learn from each other, and are delighted to share information about San Francisco's treasured sights, restaurants, markets, cafes, music venues, and the neighborhood. W;2016-04-11;t;f;100%;2011-08-04;f;2017-08-14;37.75668161400878;-122.46429796340674;Modern & Spacious 1BR Flat with Ocean Views!;Inner Sunset;12;100.0;https://a0.muscache.com/im/pictures/96a0f66a-acaa-4b26-8c22-f15e9248bd78.jpg?aki_policy=small;94131;1.0;1.0
2105487;5.241747015059644;Apartment;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Elevator in building"",Heating,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",""Hair dryer""}";4;2.0;Real Bed;strict;True;LA;Stay in a brand new place without paying crazy luxury hotel prices.This is awesome,  beautifully furnished with modern decor. It is located is the best place in LA.Walk to the grove ,Beverly Center & LACMA.;2015-12-20;t;t;100%;2015-11-07;f;2016-11-04;34.065397439489075;-118.35058253861696;Gorgeous Apt West Hollywood;Mid-Wilshire;7;86.0;https://a0.muscache.com/im/pictures/1bf1b036-a540-45ad-a231-2a7109d21b16.jpg?aki_policy=small;90036;2.0;2.0
13390103;4.02535169073515;Condominium;Shared room;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Smoking allowed"",""Pets allowed"",""Elevator in building"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";1;1.0;Futon;flexible;True;LA;"Perfect for solo travelers, business professionals, and those looking to save money without sacrificing comfort or accessibility. Experience LA without ""Hollywood"" prices. This spacious valley studio space offers a quick drive down to the beach, hiking trails, and retail experiences nearby. Pair that with the 100s of dining hot spots and you'll be in heaven. Book your LA adventure today! ||NOTE|| I have converted my living room into a studio/live in space. We would share a bathroom and kitchen. I am gone most times of the day except late nights. The couch is all yours and while you're here, the studio space is yours to enjoy. Welcome to my lovely Encino condo. The unit sits pool front in a quiet and peaceful building. The bedroom is yours to relax and sleep in peace & quiet. The living room is my studio and I will be happy to host and help with whatever you need from there. Shared common areas. Feel free to dip into the pool, but please be respectful of the noise. Laundry is coin-op do";2016-06-01;t;t;80%;2015-02-11;f;2016-09-06;34.16967748643622;-118.52595770708275;Crisp & Clean Comfy Couch;Encino;12;98.0;https://a0.muscache.com/im/pictures/70658206-65ad-47a8-a3e2-85660dcaa06b.jpg?aki_policy=small;91316;1.0;1.0
15797728;4.653960350157523;Apartment;Private room;"{""Wireless Internet"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self Check-In"",Lockbox}";2;1.0;Real Bed;strict;True;SF;Take refuge from city adventures in our comfy Mission apartment! Located just 2 blocks from BART and just a few minutes walk to the heart of the historic Mission district, it is ideally located to experience authentic San Francisco. Walking distance to SOMA, Moscone Center, The Castro and all the Mission has to offer.   Like most of San Francisco, there is a large but harmless population of homeless people in the Mission. We have a spare room in our great little apartment that we enjoy sharing. The room is a comfortable size with a queen bed.  The bedroom is located on the 14th Street side of the apartment, so earplugs may be necessary for sleeping if you are unaccustomed to city noise. There is also another room we let out through Airbnb, so you may meet other Airbnb guests during your stay. Please note that the apartment is a two-story walk-up, so you must be able to manage the stairs with your bags on your own. Guests have access to their bedroom, the shared bathroom, the shared kit;2017-01-27;t;t;100%;2013-07-10;t;2017-09-09;37.76891477251952;-122.41798938629208;Pied-à-Terre in the Mission;Mission District;28;96.0;https://a0.muscache.com/im/pictures/003748c1-d517-4755-9587-ffe5d230aa24.jpg?aki_policy=small;94103;1.0;1.0
20271820;4.23410650459726;Apartment;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,""Private entrance""}";3;1.0;Real Bed;strict;True;NYC;"Place is close to A & J Train. AWAY FROM THE BUSY STREETS OF MANHATTAN IN A TRANQUIL NEIGHBORHOOD YOU WILL FIND PEACE AND SERENITY AFTER A HETIC DAY IN CITY. Travel time to NYC (Manhattan) :  ""A"" Train is 4 Blocks &  ""J"" Train is 9 Blocks Both trains will take about 30 mins to reach NYC My place is good for couples, solo adventurers, and business travelers. Private entrance, The apartment is located on the second floor. The apartment is Fully Furnished , Also have 150 Mbps WiFi internet , Verizon ultimate cable tv (every channel possible) via 60'' Smart 4K TV, Harman/Kardeon Audio System, remote lighting and fan controls, walk in closet and a Bidet in the bathroom. Also for more convenience , there is a small refrigerator and 40'' Full HD TV, Cable tv in bedroom. 15 mins from JFK Airport. A taxi should cost around 18-22 dollars and is well worth it opposed to taking the air train and A trains to get to the apartment. The A train stop is Rockaway Blvd. Stop & Shop, a Grocery/Pharmacy/Ba";;t;t;;2015-08-03;f;;40.68571779008854;-73.84930314106523;Modern & Luxurious 1 Bedroom, close to A/J Trains!;Ozone Park;0;;https://a0.muscache.com/im/pictures/6f13155c-3202-4cd2-8d7e-9134c12cf577.jpg?aki_policy=small;11416;1.0;1.0
